bankroll,bet,stop_loss,mode,success_rate,fail_rate,neutral_rate,score
90,3,0.7,flat,0.9099,0.0901,0.0,0.8198000000000001
90,2,0.8,flat,0.8974,0.1026,0.0,0.7948
90,1,0.7,percent,0.9274,0.0174,0.0552,0.91
90,1,0.7,percent,0.9274,0.0174,0.0552,0.91
90,2,0.7,percent,0.9384,0.0604,0.0012,0.878
90,1,0.8,percent,0.9197,0.0642,0.0161,0.8554999999999999
90,1,0.8,percent,0.9197,0.0642,0.0161,0.8554999999999999
91,1,0.7,flat,0.9304,0.0165,0.0531,0.9139
91,2,0.7,flat,0.9411,0.0579,0.001,0.8832000000000001
91,1,0.8,flat,0.9244,0.0554,0.0202,0.869
91,2,0.8,flat,0.9089,0.0911,0.0,0.8178000000000001
91,3,0.7,flat,0.9089,0.0911,0.0,0.8178000000000001
91,1,0.7,percent,0.9304,0.0165,0.0531,0.9139
91,1,0.7,percent,0.9304,0.0165,0.0531,0.9139
91,2,0.7,percent,0.9411,0.0579,0.001,0.8832000000000001
91,1,0.8,percent,0.9244,0.0554,0.0202,0.869
91,1,0.8,percent,0.9244,0.0554,0.0202,0.869
92,1,0.7,flat,0.9283,0.0166,0.0551,0.9117000000000001
92,2,0.7,flat,0.9404,0.0586,0.001,0.8818
92,1,0.8,flat,0.9218,0.0582,0.02,0.8635999999999999
92,2,0.8,flat,0.9152,0.0848,0.0,0.8304
92,3,0.7,flat,0.9152,0.0848,0.0,0.8304
92,1,0.7,percent,0.9283,0.0166,0.0551,0.9117000000000001
92,1,0.7,percent,0.9283,0.0166,0.0551,0.9117000000000001
92,2,0.7,percent,0.9404,0.0586,0.001,0.8818
92,1,0.8,percent,0.9218,0.0582,0.02,0.8635999999999999
92,1,0.8,percent,0.9218,0.0582,0.02,0.8635999999999999
93,1,0.7,flat,0.9303,0.0184,0.0513,0.9119
93,2,0.7,flat,0.9401,0.0583,0.0016,0.8818
93,1,0.8,flat,0.9239,0.0558,0.0203,0.8681000000000001
93,2,0.8,flat,0.9128,0.0872,0.0,0.8255999999999999
93,3,0.7,flat,0.9128,0.0872,0.0,0.8255999999999999
93,1,0.7,percent,0.9303,0.0184,0.0513,0.9119
93,1,0.7,percent,0.9303,0.0184,0.0513,0.9119
93,2,0.7,percent,0.9401,0.0583,0.0016,0.8818
93,1,0.8,percent,0.9239,0.0558,0.0203,0.8681000000000001
93,1,0.8,percent,0.9239,0.0558,0.0203,0.8681000000000001
94,1,0.7,flat,0.9313,0.0171,0.0516,0.9142
94,2,0.7,flat,0.9446,0.0534,0.002,0.8912
94,1,0.8,flat,0.9258,0.0555,0.0187,0.8703
94,2,0.8,flat,0.9083,0.0917,0.0,0.8166
94,3,0.7,flat,0.9083,0.0917,0.0,0.8166
94,1,0.7,percent,0.9313,0.0171,0.0516,0.9142
94,1,0.7,percent,0.9313,0.0171,0.0516,0.9142
94,2,0.7,percent,0.9446,0.0534,0.002,0.8912
94,1,0.8,percent,0.9258,0.0555,0.0187,0.8703
94,1,0.8,percent,0.9258,0.0555,0.0187,0.8703
95,1,0.7,flat,0.9297,0.0149,0.0554,0.9148
95,2,0.7,flat,0.9461,0.0522,0.0017,0.8939
95,1,0.8,flat,0.9245,0.0548,0.0207,0.8697
95,2,0.8,flat,0.9123,0.0877,0.0,0.8246
95,3,0.7,flat,0.9123,0.0877,0.0,0.8246
95,1,0.7,percent,0.9297,0.0149,0.0554,0.9148
95,1,0.7,percent,0.9297,0.0149,0.0554,0.9148
95,2,0.7,percent,0.9461,0.0522,0.0017,0.8939
95,1,0.8,percent,0.9245,0.0548,0.0207,0.8697
95,1,0.8,percent,0.9245,0.0548,0.0207,0.8697
96,1,0.7,flat,0.9321,0.0138,0.0541,0.9183
96,2,0.7,flat,0.9453,0.0521,0.0026,0.8932
96,1,0.8,flat,0.9275,0.0482,0.0243,0.8793
96,2,0.8,flat,0.9129,0.0871,0.0,0.8258000000000001
96,3,0.7,flat,0.9129,0.0871,0.0,0.8258000000000001
96,1,0.7,percent,0.9321,0.0138,0.0541,0.9183
96,1,0.7,percent,0.9321,0.0138,0.0541,0.9183
96,2,0.7,percent,0.9453,0.0521,0.0026,0.8932
96,1,0.8,percent,0.9275,0.0482,0.0243,0.8793
96,1,0.8,percent,0.9275,0.0482,0.0243,0.8793
97,1,0.7,flat,0.9337,0.0139,0.0524,0.9198
97,2,0.7,flat,0.9475,0.051,0.0015,0.8965
97,1,0.8,flat,0.9288,0.05,0.0212,0.8787999999999999
97,2,0.8,flat,0.9179,0.0821,0.0,0.8358000000000001
97,3,0.7,flat,0.9179,0.0821,0.0,0.8358000000000001
97,1,0.7,percent,0.9337,0.0139,0.0524,0.9198
97,1,0.7,percent,0.9337,0.0139,0.0524,0.9198
97,2,0.7,percent,0.9475,0.051,0.0015,0.8965
97,1,0.8,percent,0.9288,0.05,0.0212,0.8787999999999999
97,1,0.8,percent,0.9288,0.05,0.0212,0.8787999999999999
98,1,0.7,flat,0.9275,0.0134,0.0591,0.9141
98,2,0.7,flat,0.9452,0.052,0.0028,0.8932
98,1,0.8,flat,0.9222,0.0515,0.0263,0.8707
98,2,0.8,flat,0.9131,0.0869,0.0,0.8262
98,3,0.7,flat,0.9131,0.0869,0.0,0.8262
98,1,0.7,percent,0.9275,0.0134,0.0591,0.9141
98,1,0.7,percent,0.9275,0.0134,0.0591,0.9141
98,2,0.7,percent,0.9452,0.052,0.0028,0.8932
98,1,0.8,percent,0.9222,0.0515,0.0263,0.8707
98,1,0.8,percent,0.9222,0.0515,0.0263,0.8707
99,1,0.7,flat,0.9334,0.0119,0.0547,0.9215
99,2,0.7,flat,0.9517,0.0468,0.0015,0.9049
99,1,0.8,flat,0.9298,0.0458,0.0244,0.884
99,2,0.8,flat,0.9168,0.0832,0.0,0.8335999999999999
99,3,0.7,flat,0.9168,0.0832,0.0,0.8335999999999999
99,1,0.7,percent,0.9334,0.0119,0.0547,0.9215
99,1,0.7,percent,0.9334,0.0119,0.0547,0.9215
99,2,0.7,percent,0.9517,0.0468,0.0015,0.9049
99,1,0.8,percent,0.9298,0.0458,0.0244,0.884
99,1,0.8,percent,0.9298,0.0458,0.0244,0.884
100,1,0.7,flat,0.8929,0.0167,0.0904,0.8762
100,3,0.7,flat,0.9143,0.0857,0.0,0.8286
100,2,0.7,flat,0.9089,0.0848,0.0063,0.8241
100,1,0.8,flat,0.8875,0.0693,0.0432,0.8181999999999999
100,4,0.7,flat,0.892,0.108,0.0,0.784
100,1,0.7,percent,0.8929,0.0167,0.0904,0.8762
100,3,0.7,percent,0.9143,0.0857,0.0,0.8286
100,2,0.7,percent,0.9089,0.0848,0.0063,0.8241
100,1,0.8,percent,0.8875,0.0693,0.0432,0.8181999999999999
100,4,0.7,percent,0.892,0.108,0.0,0.784
101,1,0.7,flat,0.8979,0.0129,0.0892,0.885
101,3,0.7,flat,0.9268,0.073,0.0002,0.8538
101,2,0.7,flat,0.9175,0.0738,0.0087,0.8437
101,1,0.8,flat,0.8954,0.0573,0.0473,0.8381
101,4,0.7,flat,0.8905,0.1095,0.0,0.7809999999999999
101,1,0.7,percent,0.8979,0.0129,0.0892,0.885
101,3,0.7,percent,0.9268,0.073,0.0002,0.8538
101,2,0.7,percent,0.9175,0.0738,0.0087,0.8437
101,1,0.8,percent,0.8954,0.0573,0.0473,0.8381
101,4,0.7,percent,0.8905,0.1095,0.0,0.7809999999999999
102,1,0.7,flat,0.8938,0.0155,0.0907,0.8783000000000001
102,3,0.7,flat,0.9199,0.0801,0.0,0.8398000000000001
102,2,0.7,flat,0.9126,0.0779,0.0095,0.8347
102,1,0.8,flat,0.8908,0.061,0.0482,0.8298000000000001
102,4,0.7,flat,0.8816,0.1184,0.0,0.7632000000000001
102,1,0.7,percent,0.8938,0.0155,0.0907,0.8783000000000001
102,3,0.7,percent,0.9199,0.0801,0.0,0.8398000000000001
102,2,0.7,percent,0.9126,0.0779,0.0095,0.8347
102,1,0.8,percent,0.8908,0.061,0.0482,0.8298000000000001
102,4,0.7,percent,0.8816,0.1184,0.0,0.7632000000000001
103,1,0.7,flat,0.9011,0.0146,0.0843,0.8865000000000001
103,3,0.7,flat,0.9252,0.0745,0.0003,0.8507
103,2,0.7,flat,0.9178,0.0722,0.01,0.8455999999999999
103,1,0.8,flat,0.898,0.0554,0.0466,0.8426
103,4,0.7,flat,0.892,0.108,0.0,0.784
103,1,0.7,percent,0.9011,0.0146,0.0843,0.8865000000000001
103,3,0.7,percent,0.9252,0.0745,0.0003,0.8507
103,2,0.7,percent,0.9178,0.0722,0.01,0.8455999999999999
103,1,0.8,percent,0.898,0.0554,0.0466,0.8426
103,4,0.7,percent,0.892,0.108,0.0,0.784
104,1,0.7,flat,0.8946,0.0132,0.0922,0.8814
104,3,0.7,flat,0.9188,0.0812,0.0,0.8375999999999999
104,1,0.8,flat,0.8918,0.0588,0.0494,0.8330000000000001
104,2,0.7,flat,0.9118,0.0792,0.009,0.8326
104,4,0.7,flat,0.8831,0.1169,0.0,0.7662
104,1,0.7,percent,0.8946,0.0132,0.0922,0.8814
104,3,0.7,percent,0.9188,0.0812,0.0,0.8375999999999999
104,1,0.8,percent,0.8918,0.0588,0.0494,0.8330000000000001
104,2,0.7,percent,0.9118,0.0792,0.009,0.8326
104,4,0.7,percent,0.8831,0.1169,0.0,0.7662
105,1,0.7,flat,0.8955,0.0114,0.0931,0.8841
105,3,0.7,flat,0.9202,0.0798,0.0,0.8404
105,2,0.7,flat,0.9142,0.0769,0.0089,0.8373
105,1,0.8,flat,0.8921,0.0595,0.0484,0.8326
105,4,0.7,flat,0.889,0.111,0.0,0.778
105,1,0.7,percent,0.8955,0.0114,0.0931,0.8841
105,3,0.7,percent,0.9202,0.0798,0.0,0.8404
105,2,0.7,percent,0.9142,0.0769,0.0089,0.8373
105,1,0.8,percent,0.8921,0.0595,0.0484,0.8326
105,4,0.7,percent,0.889,0.111,0.0,0.778
106,1,0.7,flat,0.897,0.0095,0.0935,0.8875000000000001
106,3,0.7,flat,0.9241,0.0755,0.0004,0.8486
106,1,0.8,flat,0.8952,0.0488,0.056,0.8464
106,2,0.7,flat,0.9179,0.0722,0.0099,0.8457
106,3,0.8,flat,0.8881,0.1119,0.0,0.7762
106,1,0.7,percent,0.897,0.0095,0.0935,0.8875000000000001
106,3,0.7,percent,0.9241,0.0755,0.0004,0.8486
106,1,0.8,percent,0.8952,0.0488,0.056,0.8464
106,2,0.7,percent,0.9179,0.0722,0.0099,0.8457
106,3,0.8,percent,0.8881,0.1119,0.0,0.7762
107,1,0.7,flat,0.9007,0.0089,0.0904,0.8917999999999999
107,2,0.7,flat,0.9253,0.0631,0.0116,0.8622
107,3,0.7,flat,0.9261,0.0738,0.0001,0.8523000000000001
107,1,0.8,flat,0.8989,0.0522,0.0489,0.8467
107,4,0.7,flat,0.9074,0.0926,0.0,0.8148
107,1,0.7,percent,0.9007,0.0089,0.0904,0.8917999999999999
107,2,0.7,percent,0.9253,0.0631,0.0116,0.8622
107,3,0.7,percent,0.9261,0.0738,0.0001,0.8523000000000001
107,1,0.8,percent,0.8989,0.0522,0.0489,0.8467
107,4,0.7,percent,0.9074,0.0926,0.0,0.8148
108,1,0.7,flat,0.8973,0.0096,0.0931,0.8876999999999999
108,2,0.7,flat,0.9176,0.0702,0.0122,0.8473999999999999
108,1,0.8,flat,0.8956,0.0498,0.0546,0.8458
108,3,0.7,flat,0.9198,0.0802,0.0,0.8395999999999999
108,4,0.7,flat,0.9031,0.0969,0.0,0.8062
108,1,0.7,percent,0.8973,0.0096,0.0931,0.8876999999999999
108,2,0.7,percent,0.9176,0.0702,0.0122,0.8473999999999999
108,1,0.8,percent,0.8956,0.0498,0.0546,0.8458
108,3,0.7,percent,0.9198,0.0802,0.0,0.8395999999999999
108,4,0.7,percent,0.9031,0.0969,0.0,0.8062
109,1,0.7,flat,0.8953,0.0102,0.0945,0.8851
109,2,0.7,flat,0.9202,0.0692,0.0106,0.851
109,1,0.8,flat,0.8926,0.053,0.0544,0.8395999999999999
109,3,0.7,flat,0.9193,0.0806,0.0001,0.8387
109,4,0.7,flat,0.8993,0.1007,0.0,0.7986
109,1,0.7,percent,0.8953,0.0102,0.0945,0.8851
109,2,0.7,percent,0.9202,0.0692,0.0106,0.851
109,1,0.8,percent,0.8926,0.053,0.0544,0.8395999999999999
109,3,0.7,percent,0.9193,0.0806,0.0001,0.8387
109,4,0.7,percent,0.8993,0.1007,0.0,0.7986
110,1,0.7,flat,0.8961,0.0098,0.0941,0.8863
110,2,0.7,flat,0.9173,0.0707,0.012,0.8466
110,3,0.7,flat,0.9201,0.0799,0.0,0.8402000000000001
110,1,0.8,flat,0.8936,0.055,0.0514,0.8385999999999999
110,4,0.7,flat,0.8982,0.1018,0.0,0.7964
110,1,0.7,percent,0.8961,0.0098,0.0941,0.8863
110,2,0.7,percent,0.9173,0.0707,0.012,0.8466
110,3,0.7,percent,0.9201,0.0799,0.0,0.8402000000000001
110,1,0.8,percent,0.8936,0.055,0.0514,0.8385999999999999
110,4,0.7,percent,0.8982,0.1018,0.0,0.7964
111,1,0.7,flat,0.8979,0.0092,0.0929,0.8887
111,3,0.7,flat,0.9341,0.0658,0.0001,0.8683000000000001
111,2,0.7,flat,0.9228,0.0646,0.0126,0.8582
111,1,0.8,flat,0.8962,0.0453,0.0585,0.8509
111,4,0.7,flat,0.9056,0.0944,0.0,0.8111999999999999
111,1,0.7,percent,0.8979,0.0092,0.0929,0.8887
111,3,0.7,percent,0.9341,0.0658,0.0001,0.8683000000000001
111,2,0.7,percent,0.9228,0.0646,0.0126,0.8582
111,1,0.8,percent,0.8962,0.0453,0.0585,0.8509
111,4,0.7,percent,0.9056,0.0944,0.0,0.8111999999999999
112,1,0.7,flat,0.8978,0.0089,0.0933,0.8889
112,3,0.7,flat,0.9302,0.0698,0.0,0.8604
112,2,0.7,flat,0.9217,0.0655,0.0128,0.8562
112,1,0.8,flat,0.8961,0.0443,0.0596,0.8518
112,4,0.7,flat,0.905,0.095,0.0,0.81
112,1,0.7,percent,0.8978,0.0089,0.0933,0.8889
112,3,0.7,percent,0.9302,0.0698,0.0,0.8604
112,2,0.7,percent,0.9217,0.0655,0.0128,0.8562
112,1,0.8,percent,0.8961,0.0443,0.0596,0.8518
112,4,0.7,percent,0.905,0.095,0.0,0.81
113,1,0.7,flat,0.8923,0.008,0.0997,0.8843
113,3,0.7,flat,0.9231,0.0769,0.0,0.8462000000000001
113,1,0.8,flat,0.8905,0.0469,0.0626,0.8435999999999999
113,2,0.7,flat,0.914,0.0721,0.0139,0.8419000000000001
113,4,0.7,flat,0.8937,0.1063,0.0,0.7874000000000001
113,1,0.7,percent,0.8923,0.008,0.0997,0.8843
113,3,0.7,percent,0.9231,0.0769,0.0,0.8462000000000001
113,1,0.8,percent,0.8905,0.0469,0.0626,0.8435999999999999
113,2,0.7,percent,0.914,0.0721,0.0139,0.8419000000000001
113,4,0.7,percent,0.8937,0.1063,0.0,0.7874000000000001
114,1,0.7,flat,0.8971,0.0074,0.0955,0.8897
114,2,0.7,flat,0.9209,0.0631,0.016,0.8578
114,3,0.7,flat,0.9254,0.0746,0.0,0.8508
114,1,0.8,flat,0.896,0.0479,0.0561,0.8481000000000001
114,4,0.7,flat,0.8986,0.1014,0.0,0.7971999999999999
114,1,0.7,percent,0.8971,0.0074,0.0955,0.8897
114,2,0.7,percent,0.9209,0.0631,0.016,0.8578
114,3,0.7,percent,0.9254,0.0746,0.0,0.8508
114,1,0.8,percent,0.896,0.0479,0.0561,0.8481000000000001
114,4,0.7,percent,0.8986,0.1014,0.0,0.7971999999999999
115,1,0.7,flat,0.8961,0.0083,0.0956,0.8878
115,3,0.7,flat,0.9306,0.069,0.0004,0.8615999999999999
115,2,0.7,flat,0.9209,0.0635,0.0156,0.8574
115,1,0.8,flat,0.8944,0.0476,0.058,0.8468
115,4,0.7,flat,0.9024,0.0976,0.0,0.8048
115,1,0.7,percent,0.8961,0.0083,0.0956,0.8878
115,3,0.7,percent,0.9306,0.069,0.0004,0.8615999999999999
115,2,0.7,percent,0.9209,0.0635,0.0156,0.8574
115,1,0.8,percent,0.8944,0.0476,0.058,0.8468
115,4,0.7,percent,0.9024,0.0976,0.0,0.8048
116,1,0.7,flat,0.8988,0.007,0.0942,0.8918
116,2,0.7,flat,0.9219,0.061,0.0171,0.8609
116,3,0.7,flat,0.9302,0.0696,0.0002,0.8606
116,1,0.8,flat,0.8973,0.0384,0.0643,0.8589
116,4,0.7,flat,0.9031,0.0969,0.0,0.8062
116,1,0.7,percent,0.8988,0.007,0.0942,0.8918
116,2,0.7,percent,0.9219,0.061,0.0171,0.8609
116,3,0.7,percent,0.9302,0.0696,0.0002,0.8606
116,1,0.8,percent,0.8973,0.0384,0.0643,0.8589
116,4,0.7,percent,0.9031,0.0969,0.0,0.8062
117,1,0.7,flat,0.8939,0.0059,0.1002,0.888
117,2,0.7,flat,0.9222,0.0608,0.017,0.8614
117,3,0.7,flat,0.9286,0.0711,0.0003,0.8574999999999999
117,1,0.8,flat,0.8932,0.0383,0.0685,0.8549
117,4,0.7,flat,0.9012,0.0988,0.0,0.8024
117,1,0.7,percent,0.8939,0.0059,0.1002,0.888
117,2,0.7,percent,0.9222,0.0608,0.017,0.8614
117,3,0.7,percent,0.9286,0.0711,0.0003,0.8574999999999999
117,1,0.8,percent,0.8932,0.0383,0.0685,0.8549
117,4,0.7,percent,0.9012,0.0988,0.0,0.8024
118,1,0.7,flat,0.9008,0.0062,0.093,0.8946000000000001
118,2,0.7,flat,0.9252,0.0585,0.0163,0.8667
118,1,0.8,flat,0.8999,0.0386,0.0615,0.8613000000000001
118,3,0.7,flat,0.9292,0.0703,0.0005,0.8589
118,4,0.7,flat,0.9012,0.0988,0.0,0.8024
118,1,0.7,percent,0.9008,0.0062,0.093,0.8946000000000001
118,2,0.7,percent,0.9252,0.0585,0.0163,0.8667
118,1,0.8,percent,0.8999,0.0386,0.0615,0.8613000000000001
118,3,0.7,percent,0.9292,0.0703,0.0005,0.8589
118,4,0.7,percent,0.9012,0.0988,0.0,0.8024
119,1,0.7,flat,0.9057,0.0064,0.0879,0.8993
119,2,0.7,flat,0.9287,0.0561,0.0152,0.8725999999999999
119,1,0.8,flat,0.9046,0.0379,0.0575,0.8666999999999999
119,3,0.7,flat,0.931,0.0689,0.0001,0.8621000000000001
119,4,0.7,flat,0.9042,0.0958,0.0,0.8084
119,1,0.7,percent,0.9057,0.0064,0.0879,0.8993
119,2,0.7,percent,0.9287,0.0561,0.0152,0.8725999999999999
119,1,0.8,percent,0.9046,0.0379,0.0575,0.8666999999999999
119,3,0.7,percent,0.931,0.0689,0.0001,0.8621000000000001
119,4,0.7,percent,0.9042,0.0958,0.0,0.8084
120,1,0.7,flat,0.8914,0.0065,0.1021,0.8849
120,3,0.7,flat,0.9276,0.0724,0.0,0.8552
120,2,0.7,flat,0.9195,0.0651,0.0154,0.8543999999999999
120,1,0.8,flat,0.8908,0.0453,0.0639,0.8455
120,4,0.7,flat,0.8983,0.1017,0.0,0.7966
120,1,0.7,percent,0.8914,0.0065,0.1021,0.8849
120,3,0.7,percent,0.9276,0.0724,0.0,0.8552
120,2,0.7,percent,0.9195,0.0651,0.0154,0.8543999999999999
120,1,0.8,percent,0.8908,0.0453,0.0639,0.8455
120,4,0.7,percent,0.8983,0.1017,0.0,0.7966
121,1,0.7,flat,0.8961,0.0036,0.1003,0.8925
121,3,0.7,flat,0.9397,0.0599,0.0004,0.8798
121,2,0.7,flat,0.9273,0.0529,0.0198,0.8744000000000001
121,1,0.8,flat,0.8957,0.0348,0.0695,0.8609
121,4,0.7,flat,0.9172,0.0828,0.0,0.8344
121,1,0.7,percent,0.8961,0.0036,0.1003,0.8925
121,3,0.7,percent,0.9397,0.0599,0.0004,0.8798
121,2,0.7,percent,0.9273,0.0529,0.0198,0.8744000000000001
121,1,0.8,percent,0.8957,0.0348,0.0695,0.8609
121,4,0.7,percent,0.9172,0.0828,0.0,0.8344
122,1,0.7,flat,0.9,0.0047,0.0953,0.8953
122,3,0.7,flat,0.9365,0.0633,0.0002,0.8732
122,2,0.7,flat,0.925,0.0571,0.0179,0.8679
122,1,0.8,flat,0.8993,0.0338,0.0669,0.8654999999999999
122,4,0.7,flat,0.9104,0.0896,0.0,0.8208
122,1,0.7,percent,0.9,0.0047,0.0953,0.8953
122,3,0.7,percent,0.9365,0.0633,0.0002,0.8732
122,2,0.7,percent,0.925,0.0571,0.0179,0.8679
122,1,0.8,percent,0.8993,0.0338,0.0669,0.8654999999999999
122,4,0.7,percent,0.9104,0.0896,0.0,0.8208
123,1,0.7,flat,0.8972,0.0039,0.0989,0.8933
123,3,0.7,flat,0.9366,0.0629,0.0005,0.8737
123,2,0.7,flat,0.9251,0.0557,0.0192,0.8694000000000001
123,1,0.8,flat,0.8967,0.0327,0.0706,0.8640000000000001
123,4,0.7,flat,0.9127,0.0873,0.0,0.8253999999999999
123,1,0.7,percent,0.8972,0.0039,0.0989,0.8933
123,3,0.7,percent,0.9366,0.0629,0.0005,0.8737
123,2,0.7,percent,0.9251,0.0557,0.0192,0.8694000000000001
123,1,0.8,percent,0.8967,0.0327,0.0706,0.8640000000000001
123,4,0.7,percent,0.9127,0.0873,0.0,0.8253999999999999
124,1,0.7,flat,0.8988,0.0043,0.0969,0.8945000000000001
124,3,0.7,flat,0.9367,0.0631,0.0002,0.8735999999999999
124,2,0.7,flat,0.9255,0.0543,0.0202,0.8712
124,1,0.8,flat,0.8981,0.0348,0.0671,0.8633
124,4,0.7,flat,0.9141,0.0859,0.0,0.8282
124,1,0.7,percent,0.8988,0.0043,0.0969,0.8945000000000001
124,3,0.7,percent,0.9367,0.0631,0.0002,0.8735999999999999
124,2,0.7,percent,0.9255,0.0543,0.0202,0.8712
124,1,0.8,percent,0.8981,0.0348,0.0671,0.8633
124,4,0.7,percent,0.9141,0.0859,0.0,0.8282
125,1,0.7,flat,0.8949,0.0049,0.1002,0.89
125,3,0.7,flat,0.9333,0.0663,0.0004,0.867
125,1,0.8,flat,0.8942,0.0343,0.0715,0.8599
125,2,0.7,flat,0.9187,0.0626,0.0187,0.8561
125,4,0.7,flat,0.912,0.088,0.0,0.8240000000000001
125,1,0.7,percent,0.8949,0.0049,0.1002,0.89
125,3,0.7,percent,0.9333,0.0663,0.0004,0.867
125,1,0.8,percent,0.8942,0.0343,0.0715,0.8599
125,2,0.7,percent,0.9187,0.0626,0.0187,0.8561
125,3,0.8,percent,0.9009,0.0991,0.0,0.8018000000000001
126,1,0.7,flat,0.8928,0.0046,0.1026,0.8882
126,3,0.7,flat,0.9334,0.0661,0.0005,0.8673
126,2,0.7,flat,0.9216,0.0578,0.0206,0.8638
126,1,0.8,flat,0.8923,0.0305,0.0772,0.8618
126,4,0.7,flat,0.9096,0.0904,0.0,0.8191999999999999
126,1,0.7,percent,0.8928,0.0046,0.1026,0.8882
126,3,0.7,percent,0.9334,0.0661,0.0005,0.8673
126,2,0.7,percent,0.9216,0.0578,0.0206,0.8638
126,1,0.8,percent,0.8923,0.0305,0.0772,0.8618
126,3,0.8,percent,0.8985,0.1015,0.0,0.7969999999999999
127,1,0.7,flat,0.8986,0.0029,0.0985,0.8956999999999999
127,2,0.7,flat,0.9277,0.0477,0.0246,0.88
127,3,0.7,flat,0.9367,0.0627,0.0006,0.874
127,1,0.8,flat,0.898,0.0272,0.0748,0.8708
127,4,0.7,flat,0.9148,0.0852,0.0,0.8295999999999999
127,1,0.7,percent,0.8986,0.0029,0.0985,0.8956999999999999
127,2,0.7,percent,0.9277,0.0477,0.0246,0.88
127,3,0.7,percent,0.9367,0.0627,0.0006,0.874
127,1,0.8,percent,0.898,0.0272,0.0748,0.8708
127,3,0.8,percent,0.9035,0.0965,0.0,0.8069999999999999
128,1,0.7,flat,0.8967,0.004,0.0993,0.8927
128,2,0.7,flat,0.9256,0.0509,0.0235,0.8747
128,1,0.8,flat,0.8967,0.03,0.0733,0.8667
128,3,0.7,flat,0.9321,0.0669,0.001,0.8652000000000001
128,4,0.7,flat,0.9061,0.0939,0.0,0.8122
128,1,0.7,percent,0.8967,0.004,0.0993,0.8927
128,2,0.7,percent,0.9256,0.0509,0.0235,0.8747
128,1,0.8,percent,0.8967,0.03,0.0733,0.8667
128,3,0.7,percent,0.9321,0.0669,0.001,0.8652000000000001
128,2,0.8,percent,0.8945,0.1029,0.0026,0.7916
129,1,0.7,flat,0.8963,0.0041,0.0996,0.8922
129,2,0.7,flat,0.9264,0.0504,0.0232,0.876
129,3,0.7,flat,0.9369,0.0626,0.0005,0.8743
129,1,0.8,flat,0.8958,0.032,0.0722,0.8638
129,4,0.7,flat,0.9119,0.0881,0.0,0.8238000000000001
129,1,0.7,percent,0.8963,0.0041,0.0996,0.8922
129,2,0.7,percent,0.9264,0.0504,0.0232,0.876
129,3,0.7,percent,0.9369,0.0626,0.0005,0.8743
129,1,0.8,percent,0.8958,0.032,0.0722,0.8638
129,3,0.8,percent,0.9017,0.0983,0.0,0.8033999999999999
130,1,0.7,flat,0.9011,0.0025,0.0964,0.8986000000000001
130,2,0.7,flat,0.9282,0.0476,0.0242,0.8806
130,3,0.7,flat,0.9376,0.0618,0.0006,0.8758
130,1,0.8,flat,0.9006,0.0284,0.071,0.8722
130,4,0.7,flat,0.9168,0.0832,0.0,0.8335999999999999
130,1,0.7,percent,0.9011,0.0025,0.0964,0.8986000000000001
130,2,0.7,percent,0.9282,0.0476,0.0242,0.8806
130,3,0.7,percent,0.9376,0.0618,0.0006,0.8758
130,1,0.8,percent,0.9006,0.0284,0.071,0.8722
130,3,0.8,percent,0.9056,0.0944,0.0,0.8111999999999999
131,1,0.7,flat,0.8955,0.0032,0.1013,0.8923
131,3,0.7,flat,0.9414,0.0576,0.001,0.8838
131,2,0.7,flat,0.9229,0.0507,0.0264,0.8722000000000001
131,1,0.8,flat,0.8953,0.026,0.0787,0.8693
131,4,0.7,flat,0.9122,0.0877,0.0001,0.8245
131,1,0.7,percent,0.8955,0.0032,0.1013,0.8923
131,3,0.7,percent,0.9414,0.0576,0.001,0.8838
131,2,0.7,percent,0.9229,0.0507,0.0264,0.8722000000000001
131,1,0.8,percent,0.8953,0.026,0.0787,0.8693
131,2,0.8,percent,0.8997,0.0965,0.0038,0.8032
132,1,0.7,flat,0.8992,0.0045,0.0963,0.8947
132,3,0.7,flat,0.9445,0.0549,0.0006,0.8896000000000001
132,2,0.7,flat,0.9296,0.0474,0.023,0.8822
132,1,0.8,flat,0.8991,0.0257,0.0752,0.8734
132,4,0.7,flat,0.9137,0.0863,0.0,0.8273999999999999
132,1,0.7,percent,0.8992,0.0045,0.0963,0.8947
132,3,0.7,percent,0.9445,0.0549,0.0006,0.8896000000000001
132,2,0.7,percent,0.9296,0.0474,0.023,0.8822
132,1,0.8,percent,0.8991,0.0257,0.0752,0.8734
132,2,0.8,percent,0.9065,0.0909,0.0026,0.8156
133,1,0.7,flat,0.8993,0.0018,0.0989,0.8975
133,3,0.7,flat,0.942,0.0572,0.0008,0.8847999999999999
133,2,0.7,flat,0.9267,0.0491,0.0242,0.8775999999999999
133,1,0.8,flat,0.8991,0.0239,0.077,0.8752
133,4,0.7,flat,0.9118,0.0882,0.0,0.8236000000000001
133,1,0.7,percent,0.8993,0.0018,0.0989,0.8975
133,3,0.7,percent,0.942,0.0572,0.0008,0.8847999999999999
133,2,0.7,percent,0.9267,0.0491,0.0242,0.8775999999999999
133,1,0.8,percent,0.8991,0.0239,0.077,0.8752
133,2,0.8,percent,0.9003,0.0961,0.0036,0.8042
134,2,0.7,flat,0.9254,0.045,0.0296,0.8804
134,1,0.7,flat,0.8606,0.0027,0.1367,0.8579
134,4,0.7,flat,0.919,0.081,0.0,0.8380000000000001
